Construct IDs,p65 Average Z-score,VP64 Average Z-score,olfactory_gene
ARHGEF16,-1.0032195583367776,-0.6345703657883576,False
ARHGEF17,0.7117583280893605,0.6570126547591948,False
ARHGEF18,0.432762657143478,0.7685988949378179,False
ARHGEF19,-0.025185185827238193,0.3843309249861024,False
ARHGEF2,0.342127766588654,0.9283918771722384,False
ARHGEF25,-0.37666741601744874,0.08839529834766646,False
ARHGEF26,0.37206257106297747,-0.24982498420507696,False
ARHGEF28,-0.1062801836772293,0.19912405037591321,False
ARHGEF3,-0.45494371584826443,-0.7674509666886392,False
ARHGEF33,-0.2997206051228992,0.4305977628865325,False
ARHGEF35,0.4979431675222608,-0.3433193240636224,False
ARHGEF37,-0.1251924049803383,-0.18871199294381413,False
ARHGEF38,-1.0655791223856639,-0.6609309340501368,False
ARHGEF39,0.696379169879327,0.5416685581357981,False
ARHGEF4,-0.019245676456256723,-0.30074885506352955,False
ARHGEF40,-0.2290947326588944,-0.2128896900078618,False
ARHGEF5,0.22186357200619677,0.3876042332767212,False
ARHGEF6,-1.007024070107886,-1.029937922775404,False
ARHGEF7,0.21702168359227358,-0.4630389716691712,False
ARHGEF9,0.3229167043038527,1.255148358117092,False
ARID1A,-0.2897703786603692,-0.3451697773882051,False
ARID1B,-1.6069825932120643,-1.5879737043521271,False
ARID2,-1.4489741147545925,-1.0012733267487257,False
ARID3A,0.15617522535492923,-0.2722888360873478,False
ARID3C,0.16002766217331232,0.39115363729033226,False
ARID4A,-0.42498433721509254,-0.019336173068542545,False
ARID4B,-0.5828290390919302,-0.5558026411203958,False
ARID5A,1.0679251466892445,1.0343470050457761,False
ARID5B,-0.897983599617688,-0.5157768685666464,False
ARIH1,-1.165586119820927,-1.239817304334566,False
ARIH2,-1.1054347791710128,-1.6614380957243633,False
ARL1,0.35240912077718867,0.6781175882278526,False
ARL10,-0.6500361641988566,-0.5210932008473456,False
ARL11,-0.027226690707917764,0.43301434331484906,False
ARL13A,0.39216521546124666,0.20678786686941508,False
ARL13B,-0.1972743618323415,-0.11521473069465575,False
ARL14,0.02346141576319083,-0.12342854667694567,False
ARL14EP,-0.0814703005861903,-0.03602543271517612,False
ARL14EPL,-0.5386762862002026,-0.12006821661034801,False
ARL15,-1.135317419691727,-1.3613780605034893,False
ARL16,-0.14070102816762883,-0.2916464532371348,False
ARL17B,-0.4651000296314749,-0.6914188471754301,False
ARL2,-0.9262355040759598,-0.9437985086413433,False
ARL2BP,0.5934708699498189,0.43528798622718645,False
ARL4A,0.0713523497349866,-0.3943486008221737,False
ARL4C,-1.1263383620844731,-0.7392700234926866,False
ARL4D,-0.08186487396584115,-0.21685142412334013,False
ARL5A,-0.24203066537513468,0.31198283256483206,False
ARL5B,0.450894482137209,0.20958250407237666,False
ARL5C,-0.15296086273226217,-1.3702239920730555,False
ARL6,-0.22232268908574465,-0.16761267826083748,False
ARL6IP1,-1.8939068043060163,-1.7828907920388606,False
ARL6IP4,-0.18346610353174028,-0.3098534766220463,False
ARL6IP5,-0.06955859031536876,0.10632880122388921,False
ARL6IP6,-0.2588885505030769,-0.028530867944257743,False
ARL8A,0.23431587869287676,-0.09444093797010769,False
ARL8B,-0.06724388480809121,0.10141095761534435,False
ARL9,-1.3718392845464267,-1.2239918313142137,False
ARMC1,-2.321677780301492,-1.7820975490639022,False
ARMC12,0.8091382294449945,1.3903878501030418,False
ARMC2,-0.5274340340796912,-0.7757782179527546,False
ARMC3,0.009165723477882106,-0.22207437478172762,False
ARMC5,-0.980776547457503,-1.333000513685904,False
ARMC7,0.700693682823404,-0.21880704470700052,False
ARMC8,-0.32551445138255997,-1.1460445764014724,False
ARMC9,0.8246320987426776,0.5238654164489334,False
ARMCX1,-0.6317924821551857,-0.6403409717423442,False
ARMCX2,1.2214149884421004,0.32503296173987295,False
ARMCX3,0.9909921681775122,1.22412214322296,False
ARMCX4,0.6215962537439683,0.42903158856015444,False
ARMCX5-GPRASP2,-0.727167174578093,-0.6738262380044088,False
ARMCX6,-0.09080121052087654,0.9436947424449015,False
ARMH1,-0.25468986077766054,-0.8883716523396801,False
ARMH2,-1.2895436696205764,-0.9904600843144494,False
ARMH3,-1.7977657425525881,-1.188317279836993,False
ARMH4,-0.625119450216616,-0.49753872787532416,False
ARMS2,-0.07697521526702189,0.119398634632983,False
ARNT,0.14862499754876066,-0.16343696163600305,False
ARNT2,-0.15572618612144043,-1.1125196924261833,False
ARNTL,0.19695311889939837,0.08856765935919755,False
ARNTL2,-0.47000469087568925,-0.5463168080670872,False
ARPC1A,0.08810838140693111,0.6340656954102177,False
ARPC1B,-0.0627862900471778,0.07456518394929934,False
ARPC2,-1.7163703594882973,-2.390180958534045,False
ARPC3,-0.26785526460751397,0.4208734997932682,False
ARPC4,-0.16748961651833086,-0.27567416588979043,False
ARPC4-TTLL3,-0.4193124236222988,-0.8074151740640315,False
ARPC5,-0.1383815439897485,-0.8277142098140777,False
ARPIN-AP3S2,-0.3065021875406955,-2.0600746972194903,False
ARPP19,-0.6147808003642479,-0.7395689129758583,False
ARPP21,0.2946635577772903,0.07166901258740559,False
ARR3,-0.15099154347247035,0.10216636361966078,False
ARRB1,0.07084829826364084,-0.26522458909914015,False
ARRDC1,-0.4417198604034812,0.6332877251300726,False
ARRDC2,0.07853290550546774,0.26516124392044316,False
ARRDC3,-0.15959263801084045,-0.1322126504978281,False
ARRDC4,-0.36059485148349674,-1.8333738027524433,False
ARRDC5,-0.6760208317958692,-0.7897089987720558,False
ARSA,0.6384326095764732,0.5037724437423514,False
ARSB,0.05917004479014837,0.3061364559447198,False
ARSD,0.8840880333223996,0.6029934789010528,False
ARSF,-1.1905782686292607,-1.3499376240268202,False
ARSG,-0.5983822150026208,-1.6717311049095207,False
ARSH,0.44105169465657723,0.08174037861425987,False
ARSI,-0.31179396777005847,0.10288949949072682,False
ARSJ,0.6833023847303725,0.27245391010882153,False
ARSK,-0.9793463929725409,-1.1476802857512454,False
ARSL,0.6017197988477848,0.20554477474121033,False
ART1,-1.3211826642406892,-0.39725827345443787,False
ART3,1.0665958346238154,0.5566684700890914,False
ART4,0.2789497262777962,1.0072518050521853,False
ART5,0.25669061524367953,-0.28336479502317535,False
ARTN,-0.3758397776640392,-0.2689359650567695,False
ARV1,-0.2964683652111433,0.1642957223295131,False
ARVCF,-0.7785747513077231,-0.38403218548984824,False
AS3MT,-1.284287309556775,-1.2732055870951648,False
ASAH1,-0.6054222230140269,-1.2598702215183915,False
ASAH2,-0.02441022389306091,0.45249523484645127,False
ASAH2B,0.23385927231488698,0.11896920038243655,False
ASAP1,-0.7590410619462133,-0.9511577702832152,False
ASAP2,-0.002062221298756675,0.33274129778018163,False
ASAP3,-0.07373364897077646,0.6052253639548065,False
ASB1,-0.017259076140587387,-0.6994476294853217,False
ASB10,-1.021069425134221,-0.7201963767451122,False
ASB11,-0.3445713328616968,-0.7396745677446958,False
ASB12,0.1739957071608535,-0.13881793730701378,False
ASB13,-0.09857443327919785,-0.3126394338861449,False
ASB14,-0.07882944202674899,0.049044987908286625,False
ASB15,-0.24533567893277675,-0.19215953747976156,False
ASB16,0.602963182001221,0.7067437723114345,False
ASB17,0.2976763881802852,0.09455180152568385,False
ASB18,-0.12348727913635232,-0.04900650572660836,False
ASB2,1.014309610842209,0.2914153654240072,False
ASB4,-0.16126557304633185,-0.184022683975852,False
ASB5,0.2683936047627187,0.5467560735169814,False
ASB6,0.39260259381697915,-0.19960243777245193,False
ASB7,-0.13682338370889668,-0.6284314932371841,False
ASB8,-0.07566233796323785,-0.5093079627840948,False
ASB9,0.20473023184914393,0.3333336116387269,False
ASCC1,-0.6048037202256719,-0.6389702564682637,False
ASCC2,-0.20469771266626025,-0.42496226587062336,False
ASCC3,-0.6554047206480361,-0.8715264036332782,False
ASCL1,-0.8611419925269389,-1.2535672976772678,False
ASCL2,-1.8012731108025726,-2.0811370175419937,False
ASCL3,-0.21144907009676253,-0.4961086576069384,False
ASCL4,0.01411049367166975,0.2603313497832003,False
ASCL5,-1.0286474618236343,-0.9708953671044696,False
ASDURF,-1.6578260621168952,-1.9667799956594403,False
ASF1A,0.81080138939088,0.7171866389228905,False
ASF1B,-0.3033766177741657,0.14780146570822117,False
ASGR1,-0.6801969620642675,-0.6674790370948895,False
ASGR2,0.04513795288632194,-0.13403192435704447,False
ASH1L,-0.4527979438176606,-0.08751811318596195,False
ASH2L,-0.4970753236356742,-1.263649700824788,False
ASIC1,-0.7400828377939834,-0.5849417170725375,False
ASIC2,-1.2180228862010556,-0.9588882984438684,False
ASIC3,-0.8666343301292468,-0.027839408141346,False
ASIC4,-1.2422866233368706,-0.26921565538961645,False
ASIC5,0.4049055914405466,0.5493416387798562,False
ASIP,0.23808904134615838,0.0411222827273972,False
ASL,0.23585369604705028,-0.24035301172969886,False
ASMT,-0.16055046598669084,-0.3045628651513756,False
ASMTL,-0.20064626148521864,-0.6169659354779933,False
ASNS,1.1171025673875916,0.6144793332633385,False
ASPA,0.15478094626567626,-0.1811500887736373,False
ASPDH,0.250241155806861,0.12128385579734285,False
ASPG,-0.20910646216596257,-0.5666540617808082,False
ASPH,-2.16494261947519,-2.083425533097461,False
ASPHD1,-0.3396662842256192,-0.2805203372190085,False
ASPHD2,-0.5989528213437172,-1.1907113864401873,False
ASPM,-1.4575483201837285,-1.0671500579005153,False
ASPN,-0.41055160944307856,-0.8034970254860652,False
ASPRV1,0.5727675349689413,0.4119302304175309,False
ASPSCR1,0.3134681900214199,-0.02187664101465933,False
ASRGL1,-0.06141656163356753,0.13283206516392532,False
ASTE1,0.14755312194383155,0.27047520300152417,False
ASTN1,-0.10220081165621511,0.008241344625606273,False
ASTN2,-0.20163988553836298,0.1868516189043016,False
ASXL1,-1.5191545395025272,-2.2019066338393487,False
ASXL2,-0.14999579422107015,0.0305170030957585,False
ASXL3,-0.293627935357508,-0.6947575339850443,False
ASZ1,0.4039820176341441,0.5208181757362025,False
ATAD1,-0.49197250411878957,0.09034370265486641,False
ATAD2,-0.7859338153448027,-0.7192293236982878,False
ATAD2B,0.3583994742829029,0.9444700564209865,False
ATAD3A,-2.057089904592794,-2.344150288784801,False
ATAD3B,0.2628485675299289,-0.7372580944126244,False
ATAD3C,-0.25788290131659686,0.045898462009638985,False
ATAD5,-0.043145359694303956,-0.87749132263269,False
ATAT1,0.47397203396187415,0.26057628107771313,False
ATCAY,-0.6057126194477724,-0.8468317156256411,False
ATE1,0.01159042097969265,0.03316662204250992,False
ATF1,0.5880462724394961,-0.6086952787320671,False
ATF2,0.21936600735265108,0.142882528826538,False
ATF3,-0.9839921648741219,-0.617607395301272,False
ATF4,-0.7129411774034546,-0.9858181026410641,False
ATF5,-0.13008707549657686,-0.7807995490929296,False
ATF6,-0.922208250008169,-0.7780962193085321,False
ATF7,-0.44413703437185986,-0.42910328346204896,False
ATF7IP,0.41477840647101916,-0.6426062266022496,False
ATF7IP2,-2.0906775509321665,-1.5342546958924177,False
ATG10,-0.40116144350417976,0.3020034925167026,False
ATG101,-1.3748015947427301,-1.6045677172875217,False
ATG14,0.41346122421649123,-0.06823358518787455,False
ATG16L1,0.24871238386278904,-0.5262087332748113,False
ATG16L2,0.5629447437558449,0.7014900677466251,False
ATG2A,-1.2822839319428783,-1.59264540149324,False
ATG4A,-0.03447182635892338,-0.7318718942186531,False
ATG4B,-1.3394911177036346,-1.591482266181129,False
ATG4C,-0.16035033511333685,-0.5148404708244263,False
ATG4D,0.10510044445812011,0.2944986849839865,False
ATG5,-0.3879575273766832,-1.2668595789685708,False
ATG7,-1.1499641497294746,-0.21470609586893732,False
ATG9B,-0.2898717926579461,0.6561710375941819,False
ATIC,0.6710992366241803,-0.07756337538963903,False
ATL1,-0.8674393241656277,-1.5338268905977959,False
ATL2,-2.1421866917843673,-1.895974265515787,False
ATL3,0.3406899308767316,0.3353043749395491,False
ATM,-2.1146308943578633,-1.9332694926016283,False
ATMIN,0.11309254121075553,0.026873268246357884,False
ATN1,-0.6620429373469523,-0.8976548112734736,False
ATOH1,-0.41439652861926657,-0.9426633570656813,False
ATOH7,-0.530901221014875,-0.8175211087572279,False
ATOH8,0.13498609943918896,0.9172456586974391,False
ATOX1,-0.11608600884932208,0.05068199477766855,False
ATP10A,-0.9162615185478311,-0.3791687587414435,False
ATP10B,-0.26752198954937767,1.036015418184129,False
ATP10D,-0.026361203897702856,0.003970801293887327,False
ATP11B,-0.8381645343688648,0.1510153262321617,False
ATP11C,1.0667759930535279,0.3971208575237192,False
ATP12A,0.7910513706527184,0.5245809720722402,False
ATP13A1,-0.12069347945001352,-0.5248901605105124,False
ATP13A2,-1.3679974776073305,-0.7254609964646823,False
ATP13A4,-0.5114259400050141,-0.12385793145472426,False
ATP13A5,-0.644188201667413,-0.2741423451751478,False
ATP1A1,0.31451278595110477,0.30095580783008,False
ATP1A2,1.3941906998419293,1.1227050178387143,False
ATP1A3,-0.05437675176334983,0.06199923291236468,False
ATP1A4,-0.020099396813137854,-0.36933010988203874,False
ATP1B1,0.689149127397223,-0.20822723491856618,False
ATP1B2,-0.2747204062909197,-0.3675305389995959,False
ATP1B3,-1.1758787974892928,-1.232708160879322,False
ATP1B4,-0.3192780561343044,0.48699999602386895,False
ATP23,0.41213016223214416,-0.2719910114595654,False
ATP2A1,-0.294786893567479,0.13872767972024694,False
ATP2B1,-0.39044359999153005,0.12359502020196012,False
ATP2B2,-0.466187669738637,0.34576563778805947,False
ATP2B3,0.02397497828356323,-0.049710132770469595,False
ATP2B4,0.07537233015501951,-0.006127365680585639,False
ATP2C1,-0.48163652438107357,-0.5810594007195051,False
ATP2C2,-0.5086763797462597,-0.33901812047010144,False
ATP4A,-0.07408002880571424,-0.33099283425180615,False
ATP4B,-0.15925532511304033,0.2651095799778831,False
ATP5F1A,0.0033030735916328435,-0.671880081709267,False
ATP5F1B,-0.40127432320488926,0.21907148548446398,False
ATP5F1D,-0.5722136192375362,-0.05356161474306205,False
ATP5F1E,0.6913756868648977,0.8627513009731038,False
ATP5IF1,-0.24508341957262786,0.2174865853541161,False
ATP5MC1,-0.8069296033910058,-0.9914381807035716,False
ATP5MC2,-1.4529387240991982,-0.5816644673598128,False
ATP5MC3,0.5411004605211363,0.12115599819035647,False
ATP5MF-PTCD1,0.26575722240341376,0.2828236371029497,False
ATP5MG,0.6443862356131036,0.4584328499399519,False
ATP5MGL,0.4338675408189922,0.755129687617442,False
ATP5MJ,0.24600972221978,0.796181527925052,False
ATP5PB,-0.6566795606684857,-0.0990889708950294,False
ATP5PD,0.403401838822653,0.33203082264169237,False
ATP5PO,-0.07881283860051802,-0.30003163250455683,False
ATP6,0.22576397370518658,-0.21515228916899787,False
ATP6AP1,-0.0520413714115385,0.009186649392549928,False
ATP6AP2,-0.6506139485927553,-1.105140173396329,False
ATP6V0A2,0.42458938033468835,0.47852946469654123,False
ATP6V0A4,1.022083846584351,1.0195793124977233,False
ATP6V0B,-0.7890195753796754,-0.3312932199086296,False
ATP6V0C,0.28385970350923995,-0.8655860698573988,False
ATP6V0D1,0.014982067230339513,-0.3415348753247063,False
ATP6V0D2,0.48675340807798106,0.3534321548851572,False
ATP6V0E1,-0.3804122729318842,0.5657824067410306,False
ATP6V0E2,-0.0878927293225773,-1.133025179691191,False
ATP6V1A,0.1409766284740444,-0.07110848951229343,False
ATP6V1B1,-0.6516329465736176,-0.4427579904820032,False
ATP6V1B2,0.5604142643220035,0.5602407598651307,False
ATP6V1C1,1.1649910478613106,0.9296050934844815,False
ATP6V1C2,0.1142512467132829,0.11412073696873001,False
ATP6V1D,0.5478689981803714,0.4568194466254593,False
ATP6V1E1,1.0815657192576065,1.2363669809208624,False
ATP6V1F,-0.32674059293357266,-0.7118357901600522,False
ATP6V1FNB,-0.9264504175616979,-1.0786993272760221,False
ATP6V1G1,-1.0430299556231097,-0.3744535654506767,False
ATP6V1G2,0.7808459008991777,1.0268253173447115,False
ATP6V1G3,0.523943648608693,0.8361349346024616,False
ATP6V1H,-0.18004722594423891,0.3029462470115097,False
ATP7A,0.16833630097218258,-0.5346601611755889,False
ATP7B,-0.48288527824077787,-0.6515415998100492,False
ATP8,-0.8106749043867572,-0.9245346979549098,False
ATP8A1,-1.2471389387041558,-0.7895622991833199,False
ATP8A2,-0.04397449940511744,-0.2143915442723086,False
ATP8B1,0.24155454009124433,0.04178932373566613,False
ATP8B2,-0.38878193959930607,-0.9288842835994577,False
ATP8B3,-0.5177867221640826,0.018332196496724414,False
ATP8B4,0.17825244079739472,0.7795270401280265,False
ATP9A,-0.314979311221053,-0.5768945399086849,False
ATP9B,-0.5820977807338026,-1.1730469607324345,False
ATPAF1,-0.352991901082581,-0.31354596429544157,False
ATPSCKMT,0.353439657297159,-0.3675760205369306,False
ATR,-1.1437412443284103,-0.8435522833008313,False
ATRAID,0.6698108673124843,0.6512280975267505,False
ATRIP,-1.2592324588189467,-1.4382318112829795,False
ATRN,-1.3351772403261006,-0.7086320682998158,False
ATRNL1,0.1705999303167457,0.17854779159957887,False
ATRX,-0.9607579960954437,-0.7435306946499318,False
ATXN10,-0.29776799246236335,-0.010985967964941501,False
ATXN1L,-0.3717082510821189,-1.1773715015214155,False
ATXN2,0.3667521308312027,0.7143624156809106,False
ATXN2L,-0.16344432508402482,-0.2009448678928377,False
ATXN3,-0.39538412329162675,0.25482477388565783,False
ATXN3L,0.502449990324382,1.182075669472167,False
ATXN7,-0.7356345686108254,-0.44268412867579965,False
ATXN7L1,-0.5497984155247623,0.21849564054016282,False
ATXN7L2,-0.7542803017840736,-0.7957154447303483,False
ATXN7L3,0.0751822161491393,0.006210546009257245,False
ATXN7L3B,-0.5080160524350782,-0.48699721042267685,False
AUH,-0.9022181740012919,-0.6007113938826172,False
AUNIP,-1.2073065378503043,-1.6466850696586748,False
AURKAIP1,0.08327378376155728,-0.2095440078590642,False
AURKB,0.07253890663558371,-0.312310758342209,False
AURKC,-0.539782824452679,-0.7940288866809371,False
AUTS2,0.2531070696977338,0.4878288816488785,False
AVEN,-0.26409045977761136,-0.026226375975372043,False
AVIL,0.3165778314554668,0.6940604719130541,False
AVP,1.0570459109379633,1.0336832476158864,False
AVPI1,-0.3755919011880102,-0.584970222886805,False
AVPR1A,0.2117431183426731,-0.5116505130523046,False
AVPR2,-0.6180089417774361,-0.6603625333848367,False
AWAT1,0.7253896677353102,0.9144878170872454,False
AWAT2,1.165598700035308,0.8017827321539841,False
AXDND1,-0.9761134516541842,-0.23965053667266914,False
AXIN1,-0.13899513192022941,-0.11621067444770038,False
AXIN2,-0.28719027688853466,-0.08309438920452411,False
AXL,-0.29634120457221824,0.37156444724927884,False
AZGP1,0.07667448681226825,0.572683553271487,False
AZIN1,0.20727386139999937,0.23185620124616932,False
AZIN2,0.9602509215835202,0.5903051756835993,False
AZU1,0.5969396476762647,0.7203276849964053,False
B3GALNT1,0.13624667332053308,-0.032093777699972514,False
B3GALNT2,-0.4549999699974875,-0.6406645511187082,False
B3GALT1,0.05840456549586425,0.5378262316231156,False
B3GALT2,0.11750989897221908,0.5186105011092705,False
B3GALT4,-1.2679270111571683,-1.7323943668804713,False
B3GALT5,-0.1234477797835165,1.1273623718817625,False
B3GALT6,-1.3387305990309382,-0.7169565392310502,False
B3GALT9,-0.005651371150747746,0.7778096049252663,False
B3GAT2,-0.4119180370552372,-0.1386429011448544,False
B3GAT3,-0.01618791312961093,-0.04487049457353151,False
B3GLCT,0.40776045576871767,0.07050723506003215,False
B3GNT2,-0.4553715312679325,0.26741338963769734,False
B3GNT3,-0.8872065461981978,-0.42698191811721525,False
B3GNT4,0.05053890054213996,0.5825365256969623,False
B3GNT5,0.026299604266785404,-0.5907357900304141,False
B3GNT6,0.7809360479334038,-0.5588794849406808,False
B3GNT7,-1.0797840299048007,-1.7111581130864595,False
B3GNT8,0.41594178616839816,0.6538694922080157,False
B3GNT9,0.24668781933510248,1.0721439817762037,False
B3GNTL1,-0.16191127655167886,-0.129760918468005,False
B4GALNT1,-0.5299605198936006,-0.45296147302154766,False
B4GALNT2,-0.0874016736929439,0.2969725337265407,False
B4GALNT3,0.30608796822518913,0.0318084215700693,False
B4GALT1,0.1118139554214872,-0.4719159828739101,False
B4GALT2,-0.7638013777748377,-0.8020858710794732,False
B4GALT3,0.2428646467404101,0.045226390321346066,False
B4GALT4,-0.4276301932775496,-0.17272518196567055,False
B4GALT5,0.29151410560388924,0.278421028936346,False
B4GALT6,0.3548854989290533,0.18536124051419592,False
B4GALT7,0.26557523441913294,-0.04452011263550859,False
B9D1,-0.4138841346429953,0.24110073811805904,False
B9D2,-0.869536085249733,-0.9285729209362983,False
BAALC,-0.4974498768864214,0.27744669502505925,False
BAAT,0.89282612634925,0.20678950510154392,False
BABAM1,1.149801180067251,0.8546631959891806,False
BACE1,0.26221025943810106,-0.5831367572975324,False
BACE2,0.24809513622771207,-0.1502650060602106,False
BACH1,-0.17119984027734478,-1.327696409830125,False
BAD,0.29028618755952257,0.6037552110192369,False
BAG2,-0.04201956269540326,-0.7808010683602303,False
BAG3,-0.1688901260637226,-0.25184847659586135,False
BAG6,-0.21275471271390417,-0.6577707688687008,False
BAHCC1,0.5814285649605275,0.7015501437281404,False
BAHD1,-1.8607725560915105,-1.0303484157972946,False
BAIAP2,0.559844135738724,-0.040631584802953785,False
BAIAP2L1,0.8310772094383114,0.9748267252697753,False
BAIAP2L2,0.053865034817686924,0.40503823881970646,False
BAIAP3,-0.3202696065756535,-0.20016635676817618,False
BAK1,0.11430663574756722,-0.2600875701096049,False
BAMBI,-0.9244447151269093,-0.9139289594800243,False
BANF2,0.5087747197262765,1.6134792654091705,False
BANK1,-0.043394694948405935,0.2626310217968283,False
BANP,-0.08130505229266104,-0.49494309976172945,False
BAP1,-0.3332583905558357,-0.8458454890296458,False
BARD1,0.2896564946727824,0.1803984318074837,False
BARHL1,-1.0357998917092588,-1.495480242241122,False
BARHL2,-0.7378373718011331,-0.8128487517722999,False
BARX1,-0.8221572613437649,-0.8144663560353802,False
BARX2,-0.6094575658812404,-0.9806549652568897,False
BASP1,0.14373771429104693,-0.474452143444508,False
BATF,-1.0505170826457704,-2.0469474501667877,False
BATF2,0.31077354955960934,-0.15869496889912332,False
BATF3,-0.13168970009983025,-0.9234566896325994,False
BAX,0.2475241631620454,0.08127379456401221,False
BAZ1A,1.5559534362186902,1.6965750743864312,False
BAZ1B,0.23378937278833758,0.26488494322044753,False
BAZ2A,-0.25770741086282856,-0.07174267637882867,False
BAZ2B,0.8656016523201662,0.4971476193037777,False
BBC3,0.6702100809905733,0.2454901996943043,False
BBLN,0.16092339401997055,-0.02364280073573416,False
BBOF1,0.08691771515411623,0.4010443994200421,False
BBOX1,0.12833899383100106,-0.0013021701736233016,False
BBS1,0.6588129731832577,1.4481681017896262,False
BBS10,-1.0304479163709697,-1.1293405013445514,False
BBS12,0.7685251765104887,0.8589404326085188,False
BBS2,0.8263297478842493,0.267663972814341,False
BBS5,-2.071154808678571,-2.5347622377284633,False
BBS7,0.022738843064748437,0.08634886567252137,False
BBS9,0.22635526832577668,-0.06883036193088497,False
BBX,-2.0312874399105603,-0.7500888340871458,False
BCAM,0.3563775185593384,0.11010106025962964,False
BCAN,0.5428860860438843,0.5496828829576932,False
BCAP29,-1.4157623170875062,-1.595091391934198,False
BCAP31,0.17385399288012018,0.12119589933707323,False
BCAR1,-0.03412150536676961,0.015501565470891203,False
BCAR3,0.46944136126291314,0.7975550902372432,False
BCAS1,-0.8015086579454622,0.5263626304265955,False
BCAS2,-1.454075419403587,-1.6555069135808227,False
BCAS3,-1.0995330403865193,-0.28272866153669296,False
BCAS4,1.015040306684522,0.9635115110321762,False
BCAT1,0.23996698003687583,0.32736196932185907,False
BCAT2,0.9042805927876899,0.7362410969878237,False
BCCIP,0.2639646359005988,0.39196715374325874,False
BCDIN3D,-0.5513240231133769,-1.618144106615452,False
BCHE,-1.083334885441554,-0.7090597892304837,False
BCKDHA,-0.3870306867730978,-0.5794465970675945,False
BCKDHB,-0.3860591229026412,-1.096893763598283,False
BCKDK,-0.1627005592155701,-0.3434885058739116,False
BCL10,-0.19307162297897906,0.0175181747772159,False
BCL11A,0.30104359506790446,0.7570224191698378,False
BCL11B,-0.22053730970041052,-0.007168039379783414,False
BCL2,0.5661987982300767,0.5252489677517178,False
BCL2A1,0.6657699353288852,0.23230117175874734,False
BCL2L1,0.30885690041495784,0.025571321062010516,False
BCL2L10,-0.1281284757766679,-0.1653384709278471,False
BCL2L11,-0.934703491868127,-0.8462239048811021,False
BCL2L13,0.21874051684731805,-0.5790572745872271,False
BCL2L14,0.3133926461889391,0.3807073823842235,False
BCL2L15,0.12274497495711835,0.04173692057441511,False
BCL2L2-PABPN1,0.15766096647559733,0.3083092648211673,False
BCL3,0.47972034669554264,-0.02036837745875153,False
BCL6,-1.050515520884457,-0.7517215471069533,False
BCL6B,-0.05716032250947661,-0.2413572079075626,False
BCL7A,0.14057029322363654,-0.6556969235692792,False
BCL7B,-1.5100452653335328,-0.7578895637190379,False
BCL7C,-0.40039914828327067,-0.7693378292557815,False
BCL9,-0.14878332438910963,0.1843845986757803,False
BCL9L,0.13857546933546233,0.27752775791004136,False
BCLAF1,0.3471987719838143,0.6415420986989044,False
BCLAF3,0.7737111106027135,0.47380564426356087,False
BCO1,0.15092407984311323,0.793637473320832,False
BCO2,-0.46910919434833653,-0.6183737132902156,False
BCORL1,-2.602893148192808,-1.9194258274770681,False
BCS1L,0.1246626637747234,0.03852615155568746,False
BDH1,0.04591746007419217,0.2955129866635269,False
BDH2,0.4113194797420883,0.45930243944265164,False
BDKRB1,-1.4455766559944458,-0.25627217064347446,False
BDKRB2,-1.0538476813382422,-0.09079850101381653,False
BDNF,-0.9209378326674902,-2.2562315094743575,False
BDP1,0.19316966506976324,0.3127642184214898,False
BEAN1,0.14233678814538583,0.12948036484009795,False
BECN1,-0.18855652544111418,-0.32818994626986564,False
BECN2,-0.34237426059920706,-0.1283853993690734,False
BEGAIN,-0.4083252456118165,0.007731541508134935,False
BEND2,-0.20980224127641936,-0.09677271953905639,False
BEND3,-0.7754214397132436,-0.4116424825757865,False
BEND4,-0.9116391840749597,-0.8035448537649145,False
BEND5,0.11744477573071749,-0.25597823898857947,False
BEND6,-0.30941987808622723,0.19140957922558277,False
BEND7,0.1886802473944269,0.509088654002795,False
BEST1,0.16313049000025454,0.5377763375572057,False
BEST2,0.38937733562068144,0.8895932071710664,False
BEST3,1.05215894069009,0.9210831581723912,False
BEST4,1.2345512955231697,1.229077017822014,False
BET1,-1.9564958250952211,-1.724556524972667,False
BET1L,0.7492805811386999,0.3570048028355354,False
BEX1,-0.05513761316590382,-0.402939966892093,False
BEX2,1.2464687493316173,0.8893412650779874,False
BEX3,-1.2792068509570873,-2.078868073090497,False
BEX4,0.4652906886396837,0.14975064557098086,False
BEX5,0.452199249249143,-0.15444516436150454,False
BFAR,0.01761091923412811,0.033178328663723056,False
BFSP1,-0.40317394203622,-0.2781030674864647,False
BFSP2,-0.06765450468215387,0.41356448355996356,False
BGLAP,-0.3741947358987202,-0.4971667444667673,False
BGN,0.0249663076379624,0.14106575677368532,False
BHLHA15,-0.25455028315029415,-1.173540885566167,False
BHLHA9,-0.0685955949911145,0.0030821891198086204,False
BHLHB9,1.2829164444858412,1.1752652647565658,False
BHLHE22,0.09720660703643902,-0.5811682845600528,False
BHLHE23,-0.8458177980734214,-0.8879970749560218,False
BHLHE41,-1.1780023750801079,-0.3871997629834213,False
BHMT,0.556233316804754,1.1876385541677195,False
BHMT2,-0.2470413794450882,-0.9381454636091846,False
BICC1,-0.9836208120420805,-1.7232476582463567,False
BICD1,-0.31562741419250173,0.2918776978369826,False
BICD2,-0.9289647794523272,-0.41887181865640327,False
BICDL1,0.45289676280057367,0.13609876314234806,False
